Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,41374,0,320.0,330.1867438491595,3.4077230011462234,2239.997050000966,0.0,345.7136090587777,0.0,320,370,400,440,620,750,950,1100,1500,1800,2200
,Aggregated,41374,0,320.0,330.1867438491595,3.4077230011462234,2239.997050000966,0.0,345.7136090587777,0.0,320,370,400,440,620,750,950,1100,1500,1800,2200
