Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,9987,0,2000.0,1983.964439235111,5.2304819982964545,8312.714245999814,0.0,83.50746965827176,0.0,2000,2100,2200,2400,2900,3900,4400,5000,6900,8300,8300
,Aggregated,9987,0,2000.0,1983.964439235111,5.2304819982964545,8312.714245999814,0.0,83.50746965827176,0.0,2000,2100,2200,2400,2900,3900,4400,5000,6900,8300,8300
