Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,9507,0,930.0,951.4033699639328,4.151368997554528,4738.890692999121,0.0,79.51111785826461,0.0,930,1000,1100,1200,1500,1700,2000,2200,3100,4700,4700
,Aggregated,9507,0,930.0,951.4033699639328,4.151368997554528,4738.890692999121,0.0,79.51111785826461,0.0,930,1000,1100,1200,1500,1700,2000,2200,3100,4700,4700
