Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,41924,0,1200.0,1103.6159836747568,3.9267069987545256,9671.856786000717,0.0,350.15793158917836,0.0,1200,1200,1300,1300,2300,2500,3500,4200,5900,8100,9700
,Aggregated,41924,0,1200.0,1103.6159836747568,3.9267069987545256,9671.856786000717,0.0,350.15793158917836,0.0,1200,1200,1300,1300,2300,2500,3500,4200,5900,8100,9700
