Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,10435,0,800.0,851.0650007014908,3.897250000591157,4162.921838000329,0.0,87.22522598695136,0.0,800,870,970,1000,1300,1500,1900,2100,3100,4100,4200
,Aggregated,10435,0,800.0,851.0650007014908,3.897250000591157,4162.921838000329,0.0,87.22522598695136,0.0,800,870,970,1000,1300,1500,1900,2100,3100,4100,4200
