Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,38187,0,330.0,370.7934385469581,3.6337950004963204,3597.123849998752,0.0,321.40467242914434,0.0,330,390,450,530,710,930,1200,1500,2400,3200,3600
,Aggregated,38187,0,330.0,370.7934385469581,3.6337950004963204,3597.123849998752,0.0,321.40467242914434,0.0,330,390,450,530,710,930,1200,1500,2400,3200,3600
