Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,10512,0,1900.0,1873.9347789584226,3.5982879999210127,9974.815068999305,0.0,87.8595248376993,0.0,1900,2100,2200,2300,2700,3700,4300,4700,6800,8300,10000
,Aggregated,10512,0,1900.0,1873.9347789584226,3.5982879999210127,9974.815068999305,0.0,87.8595248376993,0.0,1900,2100,2200,2300,2700,3700,4300,4700,6800,8300,10000
