Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,41266,0,2600.0,2416.091260901993,3.7161640011618147,18316.627663998588,0.0,344.2201793309183,0.0,2600,2700,2800,2900,5200,5500,7800,8200,13000,18000,18000
,Aggregated,41266,0,2600.0,2416.091260901993,3.7161640011618147,18316.627663998588,0.0,344.2201793309183,0.0,2600,2700,2800,2900,5200,5500,7800,8200,13000,18000,18000
