Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,41203,0,320.0,332.72757551464537,3.585507998650428,2883.783029999904,0.0,344.33213470813166,0.0,320,360,420,470,620,770,970,1100,1600,2100,2900
,Aggregated,41203,0,320.0,332.72757551464537,3.585507998650428,2883.783029999904,0.0,344.33213470813166,0.0,320,360,420,470,620,770,970,1100,1600,2100,2900
