Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,10387,0,5300.0,4948.090646814504,78.99015300063184,23219.25458899932,0.0,86.84570521416015,0.0,5300,5500,5700,5900,6600,10000,12000,12000,18000,23000,23000
,Aggregated,10387,0,5300.0,4948.090646814504,78.99015300063184,23219.25458899932,0.0,86.84570521416015,0.0,5300,5500,5700,5900,6600,10000,12000,12000,18000,23000,23000
