Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,9261,0,960.0,978.160824034225,4.362248000688851,4496.068494998326,0.0,77.46067447834331,0.0,960,1100,1100,1200,1500,1800,2100,2400,3200,4500,4500
,Aggregated,9261,0,960.0,978.160824034225,4.362248000688851,4496.068494998326,0.0,77.46067447834331,0.0,960,1100,1100,1200,1500,1800,2100,2400,3200,4500,4500
