Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,43280,0,2500.0,2313.659391593107,3.4706029982771724,19734.273812999163,0.0,360.53398691072954,0.0,2500,2600,2600,2700,5000,5200,7500,7800,13000,17000,20000
,Aggregated,43280,0,2500.0,2313.659391593107,3.4706029982771724,19734.273812999163,0.0,360.53398691072954,0.0,2500,2600,2600,2700,5000,5200,7500,7800,13000,17000,20000
