Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,40268,0,1200.0,1157.1661540586124,3.536844000336714,10048.872920999202,0.0,336.0517966016204,0.0,1200,1300,1400,1500,2400,2800,3800,4400,6400,7500,10000
,Aggregated,40268,0,1200.0,1157.1661540586124,3.536844000336714,10048.872920999202,0.0,336.0517966016204,0.0,1200,1300,1400,1500,2400,2800,3800,4400,6400,7500,10000
