Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,9823,0,890.0,915.2725629433941,3.579393000109121,4270.920003997162,0.0,82.1123479582757,0.0,890,980,1000,1100,1400,1700,1900,2300,3200,4300,4300
,Aggregated,9823,0,890.0,915.2725629433941,3.579393000109121,4270.920003997162,0.0,82.1123479582757,0.0,890,980,1000,1100,1400,1700,1900,2300,3200,4300,4300
