Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,10130,0,5400.0,5082.723486677666,111.23108299943851,23385.487780000403,0.0,84.70304935626126,0.0,5400,5600,5800,5800,7000,11000,12000,13000,18000,23000,23000
,Aggregated,10130,0,5400.0,5082.723486677666,111.23108299943851,23385.487780000403,0.0,84.70304935626126,0.0,5400,5600,5800,5800,7000,11000,12000,13000,18000,23000,23000
