Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,23464,0,330.0,268.65635748711514,3.3718480008246843,938.1679119978799,0.0,196.14413532145863,0.0,330,380,400,410,440,470,500,540,690,920,940
,Aggregated,23464,0,330.0,268.65635748711514,3.3718480008246843,938.1679119978799,0.0,196.14413532145863,0.0,330,380,400,410,440,470,500,540,690,920,940
