Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,9553,69,11000.0,10662.740337606412,102.11513899776037,30937.243688000308,0.15168010049199204,79.90300718161335,0.577128388519975,11000,12000,12000,13000,15000,23000,24000,26000,31000,31000,31000
,Aggregated,9553,69,11000.0,10662.740337606412,102.11513899776037,30937.243688000308,0.15168010049199204,79.90300718161335,0.577128388519975,11000,12000,12000,13000,15000,23000,24000,26000,31000,31000,31000
