Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,10325,0,5300.0,4934.831198696554,79.46923200142919,26321.338609999657,0.0,86.32753850546062,0.0,5300,5600,5800,5900,7200,11000,11000,13000,18000,22000,26000
,Aggregated,10325,0,5300.0,4934.831198696554,79.46923200142919,26321.338609999657,0.0,86.32753850546062,0.0,5300,5600,5800,5900,7200,11000,11000,13000,18000,22000,26000
