Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,8705,69,13000.0,11591.359689991548,109.76071899858653,31514.51809500213,0.16645605973578403,72.77837589762993,0.5768762707566302,13000,13000,14000,14000,15000,26000,28000,29000,31000,32000,32000
,Aggregated,8705,69,13000.0,11591.359689991548,109.76071899858653,31514.51809500213,0.16645605973578403,72.77837589762993,0.5768762707566302,13000,13000,14000,14000,15000,26000,28000,29000,31000,32000,32000
