Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,23635,0,330.0,264.80317593015354,3.33022099948721,908.239185999264,0.0,197.61462562773235,0.0,330,380,390,400,430,450,490,520,650,870,910
,Aggregated,23635,0,330.0,264.80317593015354,3.33022099948721,908.239185999264,0.0,197.61462562773235,0.0,330,380,390,400,430,450,490,520,650,870,910
