Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,42338,0,1100.0,1089.8463483273263,3.31916600043769,8409.36272899853,0.0,353.60909464919274,0.0,1100,1200,1300,1400,2200,2500,3500,3900,5800,7400,8400
,Aggregated,42338,0,1100.0,1089.8463483273263,3.31916600043769,8409.36272899853,0.0,353.60909464919274,0.0,1100,1200,1300,1400,2200,2500,3500,3900,5800,7400,8400
