Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,23290,0,340.0,271.8928169853304,3.2090269996842835,802.9342379995796,0.0,194.74401782939518,0.0,340,380,400,410,430,450,490,530,630,760,800
,Aggregated,23290,0,340.0,271.8928169853304,3.2090269996842835,802.9342379995796,0.0,194.74401782939518,0.0,340,380,400,410,430,450,490,530,630,760,800
