Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,8982,2,6100.0,5741.482221615984,105.42973900010111,30228.11094899953,0.004676018704074816,75.12065640007181,0.016726933066148253,6100,6400,6600,6800,7700,12000,13000,14000,24000,30000,30000
,Aggregated,8982,2,6100.0,5741.482221615984,105.42973900010111,30228.11094899953,0.004676018704074816,75.12065640007181,0.016726933066148253,6100,6400,6600,6800,7700,12000,13000,14000,24000,30000,30000
