Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,41224,0,320.0,332.0341796015027,3.6338449972390663,2662.204328000371,0.0,344.50024809036466,0.0,320,370,410,450,630,770,990,1100,1700,2200,2700
,Aggregated,41224,0,320.0,332.0341796015027,3.6338449972390663,2662.204328000371,0.0,344.50024809036466,0.0,320,370,410,450,630,770,990,1100,1700,2200,2700
