Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,24014,0,290.0,257.77348051120515,3.278455000327085,1370.5491350010561,0.0,200.8704713871515,0.0,290,370,390,410,440,480,560,620,930,1300,1400
,Aggregated,24014,0,290.0,257.77348051120515,3.278455000327085,1370.5491350010561,0.0,200.8704713871515,0.0,290,370,390,410,440,480,560,620,930,1300,1400
