Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,40770,0,2600.0,2454.9417374560176,3.614213001128519,20817.613084000186,0.0,339.8415388208648,0.0,2600,2800,2900,2900,5300,5600,8000,8600,13000,17000,21000
,Aggregated,40770,0,2600.0,2454.9417374560176,3.614213001128519,20817.613084000186,0.0,339.8415388208648,0.0,2600,2800,2900,2900,5300,5600,8000,8600,13000,17000,21000
