Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,23444,0,330.0,269.4148581561194,3.346863000842859,961.7023529990547,0.0,195.97676405920404,0.0,330,380,400,420,460,490,550,590,740,860,960
,Aggregated,23444,0,330.0,269.4148581561194,3.346863000842859,961.7023529990547,0.0,195.97676405920404,0.0,330,380,400,420,460,490,550,590,740,860,960
