Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,9579,70,12000.0,10528.14315692872,106.04470199905336,31040.619389001222,0.1534606952709051,80.11387579701787,0.5854443371741571,12000,12000,12000,13000,14000,23000,24000,25000,30000,31000,31000
,Aggregated,9579,70,12000.0,10528.14315692872,106.04470199905336,31040.619389001222,0.1534606952709051,80.11387579701787,0.5854443371741571,12000,12000,12000,13000,14000,23000,24000,25000,30000,31000,31000
