Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/redirect/str,39644,0,2600.0,2524.071007026751,5.70279600287904,21696.704386999045,0.0,331.17341039425145,0.0,2600,2800,2900,3000,5300,5800,8100,8800,14000,19000,22000
,Aggregated,39644,0,2600.0,2524.071007026751,5.70279600287904,21696.704386999045,0.0,331.17341039425145,0.0,2600,2800,2900,3000,5300,5800,8100,8800,14000,19000,22000
